s_close,s_date
90.4877,"Feb 25, 2023"
90.4819,"Feb 26, 2023"
90.5109,"Feb 27, 2023"
89.5988,"Feb 28, 2023"
89.2652,"Mar 01, 2023"
89.6192,"Mar 02, 2023"
91.0973,"Mar 03, 2023"
91.0921,"Mar 04, 2023"
91.087,"Mar 05, 2023"
91.1756,"Mar 06, 2023"
90.7802,"Mar 07, 2023"
91.0818,"Mar 08, 2023"
91.694,"Mar 09, 2023"
92.3024,"Mar 10, 2023"
92.2965,"Mar 11, 2023"
92.2905,"Mar 12, 2023"
92.7722,"Mar 13, 2023"
92.4994,"Mar 14, 2023"
92.341,"Mar 15, 2023"
91.9244,"Mar 16, 2023"
91.4338,"Mar 17, 2023"
91.4279,"Mar 18, 2023"
91.422,"Mar 19, 2023"
90.8729,"Mar 20, 2023"
91.1887,"Mar 21, 2023"
89.9019,"Mar 22, 2023"
89.8967,"Mar 23, 2023"
88.9337,"Mar 24, 2023"
88.9286,"Mar 25, 2023"
88.9234,"Mar 26, 2023"
88.9351,"Mar 27, 2023"
88.9735,"Mar 28, 2023"
88.664,"Mar 29, 2023"
88.8218,"Mar 30, 2023"
89.28,"Mar 31, 2023"
89.2751,"Apr 01, 2023"
89.2701,"Apr 02, 2023"
89.3069,"Apr 03, 2023"
88.668,"Apr 04, 2023"
88.8007,"Apr 05, 2023"
90.5397,"Apr 06, 2023"
89.8275,"Apr 07, 2023"
89.8228,"Apr 08, 2023"
89.8181,"Apr 09, 2023"
89.26,"Apr 10, 2023"
89.2133,"Apr 11, 2023"
90.4307,"Apr 12, 2023"
90.8452,"Apr 13, 2023"
90.8405,"Apr 14, 2023"
90.8359,"Apr 15, 2023"
90.8312,"Apr 16, 2023"
90.8597,"Apr 17, 2023"
91.1394,"Apr 18, 2023"
90.991,"Apr 19, 2023"
91.7948,"Apr 20, 2023"
91.7897,"Apr 21, 2023"
91.7847,"Apr 22, 2023"
91.7796,"Apr 23, 2023"
91.7746,"Apr 24, 2023"
91.7695,"Apr 25, 2023"
92.2979,"Apr 26, 2023"
93.1048,"Apr 27, 2023"
93.0678,"Apr 28, 2023"
93.0627,"Apr 29, 2023"
93.0577,"Apr 30, 2023"
93.0527,"May 01, 2023"
93.5822,"May 02, 2023"
94.0214,"May 03, 2023"
93.8164,"May 04, 2023"
94.3585,"May 05, 2023"
94.3534,"May 06, 2023"
94.3484,"May 07, 2023"
93.4051,"May 08, 2023"
92.2453,"May 09, 2023"
91.6834,"May 10, 2023"
92.1692,"May 11, 2023"
92.2829,"May 12, 2023"
92.2748,"May 13, 2023"
92.2667,"May 14, 2023"
92.6884,"May 15, 2023"
93.0852,"May 16, 2023"
92.2935,"May 17, 2023"
91.3426,"May 18, 2023"
92.0922,"May 19, 2023"
92.083,"May 20, 2023"
92.0738,"May 21, 2023"
91.3606,"May 22, 2023"
90.9666,"May 23, 2023"
90.7298,"May 24, 2023"
90.52,"May 25, 2023"
89.5909,"May 26, 2023"
89.5816,"May 27, 2023"
89.5724,"May 28, 2023"
90.1159,"May 29, 2023"
90.8537,"May 30, 2023"
89.8862,"May 31, 2023"
89.7357,"Jun 01, 2023"
89.7627,"Jun 02, 2023"
89.7534,"Jun 03, 2023"
89.7441,"Jun 04, 2023"
91.1171,"Jun 05, 2023"
91.4774,"Jun 06, 2023"
92.3675,"Jun 07, 2023"
91.1335,"Jun 08, 2023"
91.9407,"Jun 09, 2023"
91.9314,"Jun 10, 2023"
91.9221,"Jun 11, 2023"
91.199,"Jun 12, 2023"
90.7163,"Jun 13, 2023"
90.4575,"Jun 14, 2023"
90.0088,"Jun 15, 2023"
89.4761,"Jun 16, 2023"
89.4576,"Jun 17, 2023"
87.7941,"Jun 18, 2023"
87.7941,"Jun 19, 2023"
87.9604,"Jun 20, 2023"
87.0089,"Jun 21, 2023"
86.9114,"Jun 22, 2023"
86.4103,"Jun 23, 2023"
86.4011,"Jun 24, 2023"
86.3919,"Jun 25, 2023"
89.7574,"Jun 26, 2023"
89.679,"Jun 27, 2023"
89.6696,"Jun 28, 2023"
89.6603,"Jun 29, 2023"
89.6509,"Jun 30, 2023"
89.6444,"Jul 01, 2023"
89.6379,"Jul 02, 2023"
95.3888,"Jul 03, 2023"
95.7468,"Jul 04, 2023"
96.3062,"Jul 05, 2023"
97.9464,"Jul 06, 2023"
97.6721,"Jul 07, 2023"
97.6586,"Jul 08, 2023"
98.5972,"Jul 09, 2023"
98.5972,"Jul 10, 2023"
99.8082,"Jul 11, 2023"
100.67,"Jul 12, 2023"
99.857,"Jul 13, 2023"
99.1482,"Jul 14, 2023"
99.142,"Jul 15, 2023"
99.1359,"Jul 16, 2023"
98.727,"Jul 17, 2023"
98.5915,"Jul 18, 2023"
99.1556,"Jul 19, 2023"
100.361,"Jul 20, 2023"
101.163,"Jul 21, 2023"
101.156,"Jul 22, 2023"
101.149,"Jul 23, 2023"
101.08,"Jul 24, 2023"
101.758,"Jul 25, 2023"
102.227,"Jul 26, 2023"
103.814,"Jul 27, 2023"
103.807,"Jul 28, 2023"
103.799,"Jul 29, 2023"
103.792,"Jul 30, 2023"
106.879,"Jul 31, 2023"
107.128,"Aug 01, 2023"
108.295,"Aug 02, 2023"
107.482,"Aug 03, 2023"
107.205,"Aug 04, 2023"
107.199,"Aug 05, 2023"
107.191,"Aug 06, 2023"
107.288,"Aug 07, 2023"
104.551,"Aug 08, 2023"
106.627,"Aug 09, 2023"
105.448,"Aug 10, 2023"
107.33,"Aug 11, 2023"
107.323,"Aug 12, 2023"
107.316,"Aug 13, 2023"
107.309,"Aug 14, 2023"
107.961,"Aug 15, 2023"
106.631,"Aug 16, 2023"
107.609,"Aug 17, 2023"
107.408,"Aug 18, 2023"
107.402,"Aug 19, 2023"
107.396,"Aug 20, 2023"
105.784,"Aug 21, 2023"
106.064,"Aug 22, 2023"
106.104,"Aug 23, 2023"
106.712,"Aug 24, 2023"
106.131,"Aug 25, 2023"
106.126,"Aug 26, 2023"
106.121,"Aug 27, 2023"
105.142,"Aug 28, 2023"
102.613,"Aug 29, 2023"
100.398,"Aug 30, 2023"
97.1594,"Aug 31, 2023"
97.9301,"Sep 01, 2023"
97.9232,"Sep 02, 2023"
97.9164,"Sep 03, 2023"
98.9804,"Sep 04, 2023"
98.2442,"Sep 05, 2023"
99.2052,"Sep 06, 2023"
99.3415,"Sep 07, 2023"
100.546,"Sep 08, 2023"
100.541,"Sep 09, 2023"
100.536,"Sep 10, 2023"
100.491,"Sep 11, 2023"
99.4062,"Sep 12, 2023"
99.7608,"Sep 13, 2023"
99.8095,"Sep 14, 2023"
100.137,"Sep 15, 2023"
100.13,"Sep 16, 2023"
100.123,"Sep 17, 2023"
100.205,"Sep 18, 2023"
100.622,"Sep 19, 2023"
99.9428,"Sep 20, 2023"
100.668,"Sep 21, 2023"
101.343,"Sep 22, 2023"
101.337,"Sep 23, 2023"
101.331,"Sep 24, 2023"
101.83,"Sep 25, 2023"
101.52,"Sep 26, 2023"
102.186,"Sep 27, 2023"
101.328,"Sep 28, 2023"
101.321,"Sep 29, 2023"
101.313,"Sep 30, 2023"
101.306,"Oct 01, 2023"
102.527,"Oct 02, 2023"
102.75,"Oct 03, 2023"
103.074,"Oct 04, 2023"
104.179,"Oct 05, 2023"
104.042,"Oct 06, 2023"
104.035,"Oct 07, 2023"
104.028,"Oct 08, 2023"
104.612,"Oct 09, 2023"
105.95,"Oct 10, 2023"
106.686,"Oct 11, 2023"
107.166,"Oct 12, 2023"
109.347,"Oct 13, 2023"
109.34,"Oct 14, 2023"
109.332,"Oct 15, 2023"
109.999,"Oct 16, 2023"
109.834,"Oct 17, 2023"
109.205,"Oct 18, 2023"
112.554,"Oct 19, 2023"
113.74,"Oct 20, 2023"
113.733,"Oct 21, 2023"
113.725,"Oct 22, 2023"
115.493,"Oct 23, 2023"
114.971,"Oct 24, 2023"
115.774,"Oct 25, 2023"
115.582,"Oct 26, 2023"
114.898,"Oct 27, 2023"
114.896,"Oct 28, 2023"
114.894,"Oct 29, 2023"
116.32,"Oct 30, 2023"
117.228,"Oct 31, 2023"
118.354,"Nov 01, 2023"
119.213,"Nov 02, 2023"
120.651,"Nov 03, 2023"
120.644,"Nov 04, 2023"
120.636,"Nov 05, 2023"
121.935,"Nov 06, 2023"
120.933,"Nov 07, 2023"
121.903,"Nov 08, 2023"
121.897,"Nov 09, 2023"
123.885,"Nov 10, 2023"
123.879,"Nov 11, 2023"
123.872,"Nov 12, 2023"
125.163,"Nov 13, 2023"
125.254,"Nov 14, 2023"
126.041,"Nov 15, 2023"
128.299,"Nov 16, 2023"
127.795,"Nov 17, 2023"
127.788,"Nov 18, 2023"
127.781,"Nov 19, 2023"
127.948,"Nov 20, 2023"
128.386,"Nov 21, 2023"
131.06,"Nov 22, 2023"
132.985,"Nov 23, 2023"
133.235,"Nov 24, 2023"
133.227,"Nov 25, 2023"
133.219,"Nov 26, 2023"
133.697,"Nov 27, 2023"
134.885,"Nov 28, 2023"
133.842,"Nov 29, 2023"
133.664,"Nov 30, 2023"
136.063,"Dec 01, 2023"
136.055,"Dec 02, 2023"
136.048,"Dec 03, 2023"
138.626,"Dec 04, 2023"
141.254,"Dec 05, 2023"
143.669,"Dec 06, 2023"
146.382,"Dec 07, 2023"
149.616,"Dec 08, 2023"
149.608,"Dec 09, 2023"
149.601,"Dec 10, 2023"
147.764,"Dec 11, 2023"
148.951,"Dec 12, 2023"
146.471,"Dec 13, 2023"
147.096,"Dec 14, 2023"
149.095,"Dec 15, 2023"
149.087,"Dec 16, 2023"
149.079,"Dec 17, 2023"
146.553,"Dec 18, 2023"
140.983,"Dec 19, 2023"
140.393,"Dec 20, 2023"
141.49,"Dec 21, 2023"
138.96,"Dec 22, 2023"
138.952,"Dec 23, 2023"
138.945,"Dec 24, 2023"
138.938,"Dec 25, 2023"
132.339,"Dec 26, 2023"
136.592,"Dec 27, 2023"
139.664,"Dec 28, 2023"
140.696,"Dec 29, 2023"
140.688,"Dec 30, 2023"
140.68,"Dec 31, 2023"
146.222,"Jan 01, 2024"
145.371,"Jan 02, 2024"
145.744,"Jan 03, 2024"
145.268,"Jan 04, 2024"
144.941,"Jan 05, 2024"
144.935,"Jan 06, 2024"
144.928,"Jan 07, 2024"
144.08,"Jan 08, 2024"
143.871,"Jan 09, 2024"
143.178,"Jan 10, 2024"
144.82,"Jan 11, 2024"
144.886,"Jan 12, 2024"
144.879,"Jan 13, 2024"
144.872,"Jan 14, 2024"
143.648,"Jan 15, 2024"
142.278,"Jan 16, 2024"
141.862,"Jan 17, 2024"
140.865,"Jan 18, 2024"
140.951,"Jan 19, 2024"
140.943,"Jan 20, 2024"
140.936,"Jan 21, 2024"
143.025,"Jan 22, 2024"
143.943,"Jan 23, 2024"
145.165,"Jan 24, 2024"
143.293,"Jan 25, 2024"
142.255,"Jan 26, 2024"
142.248,"Jan 27, 2024"
