s_close,s_date
710.829,"Nov 27, 2020"
710.798,"Nov 28, 2020"
710.767,"Nov 29, 2020"
712.625,"Nov 30, 2020"
722.279,"Dec 01, 2020"
726.909,"Dec 02, 2020"
725.946,"Dec 03, 2020"
728.201,"Dec 04, 2020"
728.171,"Dec 05, 2020"
728.141,"Dec 06, 2020"
727.771,"Dec 07, 2020"
727.561,"Dec 08, 2020"
725.564,"Dec 09, 2020"
726.983,"Dec 10, 2020"
731.593,"Dec 11, 2020"
731.564,"Dec 12, 2020"
731.534,"Dec 13, 2020"
743.007,"Dec 14, 2020"
741.75,"Dec 15, 2020"
745.506,"Dec 16, 2020"
751.499,"Dec 17, 2020"
749.555,"Dec 18, 2020"
749.523,"Dec 19, 2020"
749.491,"Dec 20, 2020"
742.088,"Dec 21, 2020"
736.94,"Dec 22, 2020"
737.913,"Dec 23, 2020"
742.583,"Dec 24, 2020"
742.55,"Dec 25, 2020"
742.518,"Dec 26, 2020"
742.534,"Dec 27, 2020"
744.792,"Dec 28, 2020"
737.932,"Dec 29, 2020"
742.515,"Dec 30, 2020"
744.299,"Dec 31, 2020"
755.652,"Jan 01, 2021"
755.617,"Jan 02, 2021"
755.583,"Jan 03, 2021"
761.287,"Jan 04, 2021"
760.343,"Jan 05, 2021"
766.189,"Jan 06, 2021"
771.519,"Jan 07, 2021"
776.23,"Jan 08, 2021"
776.194,"Jan 09, 2021"
776.158,"Jan 10, 2021"
777.485,"Jan 11, 2021"
780.468,"Jan 12, 2021"
786.519,"Jan 13, 2021"
784.473,"Jan 14, 2021"
784.143,"Jan 15, 2021"
784.108,"Jan 16, 2021"
