0,1,s_close,s_date
"Dec 04, 15",10.28,10.28,"Dec 04, 15"
"Dec 07, 15",10.28,10.28,"Dec 07, 15"
"Dec 08, 15",10.27,10.27,"Dec 08, 15"
"Dec 09, 15",10.28,10.28,"Dec 09, 15"
"Dec 10, 15",10.27,10.27,"Dec 10, 15"
"Dec 11, 15",10.28,10.28,"Dec 11, 15"
"Dec 14, 15",10.25,10.25,"Dec 14, 15"
"Dec 15, 15",10.30,10.30,"Dec 15, 15"
"Dec 16, 15",10.40,10.40,"Dec 16, 15"
"Dec 17, 15",10.35,10.35,"Dec 17, 15"
"Dec 18, 15",10.30,10.30,"Dec 18, 15"
"Dec 21, 15",10.31,10.31,"Dec 21, 15"
"Dec 22, 15",10.44,10.44,"Dec 22, 15"
"Dec 23, 15",10.50,10.50,"Dec 23, 15"
"Dec 28, 15",10.61,10.61,"Dec 28, 15"
"Dec 29, 15",10.45,10.45,"Dec 29, 15"
"Dec 30, 15",10.50,10.50,"Dec 30, 15"
"Dec 31, 15",10.73,10.73,"Dec 31, 15"
"Jan 01, 16",10.55,10.55,"Jan 01, 16"
"Jan 04, 16",10.52,10.52,"Jan 04, 16"
"Jan 05, 16",10.50,10.50,"Jan 05, 16"
"Jan 06, 16",10.40,10.40,"Jan 06, 16"
"Jan 07, 16",10.50,10.50,"Jan 07, 16"
"Jan 08, 16",10.43,10.43,"Jan 08, 16"
"Jan 11, 16",10.28,10.28,"Jan 11, 16"
"Jan 12, 16",10.28,10.28,"Jan 12, 16"
"Jan 13, 16",10.29,10.29,"Jan 13, 16"
"Jan 14, 16",10.29,10.29,"Jan 14, 16"
"Jan 15, 16",10.27,10.27,"Jan 15, 16"
"Jan 18, 16",10.15,10.15,"Jan 18, 16"
"Jan 19, 16",10.22,10.22,"Jan 19, 16"
"Jan 20, 16",10.21,10.21,"Jan 20, 16"
"Jan 21, 16",10.30,10.30,"Jan 21, 16"
"Jan 22, 16",10.19,10.19,"Jan 22, 16"
"Jan 25, 16",10.19,10.19,"Jan 25, 16"
"Jan 26, 16",10.20,10.20,"Jan 26, 16"
"Jan 27, 16",10.08,10.08,"Jan 27, 16"
"Jan 28, 16",10.04,10.04,"Jan 28, 16"
"Jan 29, 16",9.99,9.99,"Jan 29, 16"
"Feb 01, 16",10.15,10.15,"Feb 01, 16"
"Feb 02, 16",10.19,10.19,"Feb 02, 16"
"Feb 03, 16",10.15,10.15,"Feb 03, 16"
