Date,Actual Price,Predicted Price
2024-08-04,21688.2,18422.585794301467
2024-08-05,21564.1,18422.494090422024
2024-08-06,21413.5,18422.583504908547
2024-08-07,21320.0,18422.496322660034
2024-08-08,21712.9,18422.581328398446
2024-08-09,21755.0,18422.498444833407
2024-08-10,21754.2,18422.57925920526
2024-08-11,21728.0,18422.50046236908
2024-08-12,22121.1,18422.57729203752
2024-08-13,22049.3,18422.5023804264
2024-08-14,21893.1,18422.575421864658
2024-08-15,21971.1,18422.504203910325
2024-08-16,22431.2,18422.573643904158
2024-08-17,22336.5,18422.505937483966
2024-08-18,22355.4,18422.571953609313
2024-08-19,22383.6,18422.50758558052
2024-08-20,22434.6,18422.5703466576
2024-08-21,22470.4,18422.509152414586
2024-08-22,22231.8,18422.56881893964
2024-08-23,22458.2,18422.510641992973
2024-08-24,22472.3,18422.567366548657
2024-08-25,22325.0,18422.512058124918
2024-08-26,22508.8,18422.565985770525
2024-08-27,22560.9,18422.513404431833
2024-08-28,22390.9,18422.564673074234
2024-08-29,22585.8,18422.514684356574
2024-08-30,22371.4,18422.563425102886
2024-08-31,22379.9,18422.51590117224
2024-09-01,22407.2,18422.562238665094
2024-09-02,22401.4,18422.51705799054
2024-09-03,22299.1,18422.561110726834
2024-09-04,22287.0,18422.518157769755
2024-09-05,22506.9,18422.560038403677
2024-09-06,22322.6,18422.519203322303
2024-09-07,22357.7,18422.559018953412
2024-09-08,22352.9,18422.520197321934
2024-09-09,22424.1,18422.558049769046
2024-09-10,22521.6,18422.521142310554
2024-09-11,22461.2,18422.557128372122
2024-09-12,22877.1,18422.52204070475
2024-09-13,23081.5,18422.556252406393
2024-09-14,23050.5,18422.52289480194
2024-09-15,23076.5,18422.55541963179
2024-09-16,23091.3,18422.523706786276
2024-09-17,22991.9,18422.554627918693
2024-09-18,22851.3,18422.52447873421
2024-09-19,23114.2,18422.553875242487
2024-09-20,23386.5,18422.52521261981
2024-09-21,23386.5,18422.553159678388
2024-09-22,23342.6,18422.52591031981
2024-09-23,23452.8,18422.552479396512
2024-09-24,23702.9,18422.526573618412
2024-09-25,23701.5,18422.551832657202
