Date,Price,,,,,
2012-12-28,97.25,,,,,
2012-12-29,97.35,,,,,
2012-12-31,97.27,,,,,
2013-01-01,97.27,,,,,
2013-01-02,97.42,,,,,
2013-01-03,97.4,,,,,
2013-01-04,97.5,,,,,
2013-01-05,97.5,,,,,
2013-01-07,97.5,,,,,
2013-01-08,97.45,,,,,
2013-01-09,97.38,,,,,
2013-01-10,97.35,,,,,
2013-01-11,97.325,,,,,
2013-01-12,97.35,,,,,
2013-01-14,97.32,,,,,
2013-01-15,97.48,,,,,
2013-01-16,97.7,,,,,
2013-01-17,97.67,,,,,
2013-01-18,97.73,,,,,
2013-01-19,97.73,,,,,
2013-01-21,97.75,,,,,
2013-01-22,97.75,,,,,
2013-01-23,97.75,,,,,
2013-01-24,97.75,,,,,
2013-01-25,97.75,,,,,
2013-01-26,97.75,,,,,
2013-01-28,97.7,,,,,
2013-01-29,97.72,,,,,
2013-01-30,97.65,,,,,
2013-01-31,97.7,,,,,
2013-02-01,97.8,,,,,
2013-02-02,97.8,,,,,
2013-02-04,97.82,,,,,
2013-02-05,97.8,,,,,
2013-02-06,97.9,,,,,
2013-02-07,97.92,,,,,
2013-02-08,97.92,,,,,
2013-02-09,97.92,,,,,
2013-02-11,98.05,,,,,
2013-02-12,98.15,,,,,
2013-02-13,98.15,,,,,
2013-02-14,98.12,,,,,
2013-02-15,98.12,,,,,
2013-02-16,98.12,,,,,
2013-02-18,98.15,,,,,
2013-02-19,98.27,,,,,
2013-02-20,98.1,,,,,
2013-02-21,98.15,,,,,
2013-02-22,98.15,,,,,
2013-02-23,98.15,,,,,
2013-02-25,98.2,,,,,
2013-02-26,98.18,,,,,
2013-02-27,98.2,,,,,
2013-02-28,98.22,,,,,
2013-03-01,98.25,,,,,
2013-03-02,98.25,,,,,
2013-03-04,98.2,,,,,
2013-03-05,98.25,,,,,
2013-03-06,98.275,,,,,
2013-03-07,98.15,,,,,
2013-03-08,97.75,,,,,
2013-03-09,97.75,,,,,
2013-03-11,97.95,,,,,
2013-03-12,97.85,,,,,
2013-03-13,97.9,,,,,
2013-03-14,97.95,,,,,
2013-03-15,98.05,,,,,
2013-03-16,98.16,,,,,
2013-03-18,98.1,,,,,
2013-03-19,98.2,,,,,
2013-03-20,98.2,,,,,
2013-03-21,98.2,,,,,
2013-03-22,98.27,,,,,
2013-03-23,98.27,,,,,
2013-03-25,98.3,,,,,
2013-03-26,98.4,,,,,
2013-03-27,98.5,,,,,
2013-03-28,98.45,,,,,
2013-03-29,98.45,,,,,
2013-03-30,98.45,,,,,
2013-04-01,98.45,,,,,
2013-04-02,98.35,,,,,
2013-04-03,98.38,,,,,
2013-04-04,98.38,,,,,
2013-04-05,98.42,,,,,
2013-04-06,98.42,,,,,
2013-04-08,98.45,,,,,
2013-04-09,98.42,,,,,
2013-04-10,98.35,,,,,
2013-04-11,98.325,,,,,
2013-04-12,98.3,,,,,
2013-04-13,98.3,,,,,
2013-04-15,98.375,,,,,
2013-04-16,98.45,,,,,
2013-04-17,98.38,,,,,
2013-04-18,98.38,,,,,
2013-04-19,98.4,,,,,
2013-04-20,98.4,,,,,
2013-04-22,98.4,,,,,
2013-04-23,98.4,,,,,
2013-04-24,98.45,,,,,
2013-04-25,98.45,,,,,
2013-04-26,98.48,,,,,
2013-04-27,98.48,,,,,
2013-04-29,98.5,,,,,
2013-04-30,98.5,,,,,
2013-05-01,98.45,,,,,
2013-05-02,98.425,,,,,
2013-05-03,98.32,,,,,
2013-05-04,98.32,,,,,
2013-05-06,98.4,,,,,
2013-05-07,98.38,,,,,
2013-05-08,98.45,,,,,
2013-05-09,98.45,,,,,
2013-05-10,98.43,,,,,
2013-05-11,98.43,,,,,
2013-05-13,98.5,,,,,
2013-05-14,98.52,,,,,
2013-05-15,98.52,,,,,
2013-05-16,98.5,,,,,
2013-05-17,98.525,,,,,
2013-05-18,98.5,,,,,
2013-05-20,98.4,,,,,
2013-05-21,98.48,,,,,
2013-05-22,98.55,,,,,
2013-05-23,98.45,,,,,
2013-05-24,98.4,,,,,
2013-05-25,98.4,,,,,
2013-05-27,98.5,,,,,
2013-05-28,98.58,,,,,
2013-05-29,98.5,,,,,
2013-05-30,98.5,,,,,
2013-05-31,98.52,,,,,
2013-06-01,98.52,,,,,
2013-06-03,98.55,,,,,
2013-06-04,98.55,,,,,
2013-06-05,98.55,,,,,
2013-06-06,98.52,,,,,
2013-06-07,98.51,,,,,
2013-06-08,98.53,,,,,
2013-06-10,98.55,,,,,
2013-06-11,98.65,,,,,
2013-06-12,98.55,,,,,
2013-06-13,98.55,,,,,
2013-06-14,98.55,,,,,
2013-06-15,98.55,,,,,
2013-06-17,98.65,,,,,
2013-06-18,98.55,,,,,
2013-06-19,98.6,,,,,
2013-06-20,98.9,,,,,
2013-06-21,98.95,,,,,
2013-06-22,98.9,,,,,
2013-06-24,99,,,,,
2013-06-25,99.05,,,,,
2013-06-26,98.9,,,,,
2013-06-27,98.95,,,,,
2013-06-28,99.55,,,,,
2013-06-29,99.55,,,,,
2013-07-01,99.575,,,,,
2013-07-02,99.75,,,,,
2013-07-03,100.1,,,,,
2013-07-04,100.025,,,,,
2013-07-05,99.95,,,,,
2013-07-06,100.05,,,,,
2013-07-08,100.06,,,,,
2013-07-09,100,,,,,
2013-07-10,100.1,,,,,
2013-07-11,100.1,,,,,
2013-07-12,100.16,,,,,
2013-07-13,100.16,,,,,
2013-07-15,100.32,,,,,
2013-07-16,100.35,,,,,
2013-07-17,100.5,,,,,
2013-07-18,100.9,,,,,
2013-07-19,100.7,,,,,
2013-07-20,100.7,,,,,
2013-07-22,100.65,,,,,
2013-07-23,100.675,,,,,
2013-07-24,100.75,,,,,
2013-07-25,101.2,,,,,
2013-07-26,101.35,,,,,
2013-07-27,101.35,,,,,
2013-07-29,101.85,,,,,
2013-07-30,101.75,,,,,
2013-07-31,101.7,,,,,
2013-08-01,101.8,,,,,
2013-08-02,102,,,,,
2013-08-03,101.95,,,,,
2013-08-05,102.05,,,,,
2013-08-06,102.2,,,,,
2013-08-07,102.3,,,,,
2013-08-08,102.2,,,,,
2013-08-09,102.2,,,,,
2013-08-10,102.2,,,,,
2013-08-12,102.85,,,,,
2013-08-13,102.5,,,,,
2013-08-14,102.4,,,,,
2013-08-15,102.65,,,,,
2013-08-16,102.85,,,,,
2013-08-17,102.85,,,,,
2013-08-19,103.1,,,,,
2013-08-20,103.1,,,,,
2013-08-21,103.4,,,,,
2013-08-22,103.575,,,,,
2013-08-23,103.6,,,,,
2013-08-24,103.5,,,,,
2013-08-26,103.75,,,,,
2013-08-27,103.75,,,,,
2013-08-28,103.95,,,,,
2013-08-29,104.45,,,,,
2013-08-30,104.5,,,,,
2013-08-31,104.55,,,,,
2013-09-02,104.85,,,,,
2013-09-03,104.85,,,,,
2013-09-04,104.75,,,,,
2013-09-05,104.8,,,,,
2013-09-06,104.7,,,,,
2013-09-07,104.7,,,,,
2013-09-09,104.6,,,,,
2013-09-10,104.8,,,,,
2013-09-11,104.75,,,,,
2013-09-12,104.75,,,,,
2013-09-13,105,,,,,
2013-09-14,105,,,,,
2013-09-16,105,,,,,
2013-09-17,105,,,,,
2013-09-18,105.8,,,,,
2013-09-19,105.75,,,,,
2013-09-20,105.6,,,,,
2013-09-21,105.6,,,,,
2013-09-23,105.85,,,,,
2013-09-24,106.1,,,,,
2013-09-25,106.45,,,,,
2013-09-26,105.3,,,,,
2013-09-27,105.65,,,,,
2013-09-28,105.65,,,,,
2013-09-30,105.85,,,,,
2013-10-01,105.85,,,,,
2013-10-02,105.9,,,,,
2013-10-03,105.88,,,,,
2013-10-04,106.2,,,,,
2013-10-05,106.2,,,,,
2013-10-07,106.2,,,,,
2013-10-08,105.9,,,,,
2013-10-09,106,,,,,
2013-10-10,106.15,,,,,
2013-10-11,106.1,,,,,
2013-10-12,106.15,,,,,
2013-10-14,106.25,,,,,
2013-10-15,106.15,,,,,
2013-10-16,106.15,,,,,
2013-10-17,106.1,,,,,
2013-10-18,106.1,,,,,
2013-10-19,106.1,,,,,
2013-10-21,106.4,,,,,
2013-10-22,106.3,,,,,
2013-10-23,106.55,,,,,
2013-10-24,106.52,,,,,
2013-10-25,106.4,,,,,
2013-10-26,106.4,,,,,
2013-10-28,106.1,,,,,
2013-10-29,106.3,,,,,
2013-10-30,106.85,,,,,
2013-10-31,106.8,,,,,
2013-11-01,106.9,,,,,
2013-11-02,106.9,,,,,
2013-11-04,107.05,,,,,
2013-11-05,107.35,,,,,
2013-11-06,107.35,,,,,
2013-11-07,107.3,,,,,
2013-11-08,107.4,,,,,
2013-11-09,107.4,,,,,
2013-11-11,107.35,,,,,
2013-11-12,107.5,,,,,
2013-11-13,107.425,,,,,
2013-11-14,107.5,,,,,
2013-11-15,107.5,,,,,
2013-11-16,107.5,,,,,
2013-11-18,107.35,,,,,
2013-11-19,107.58,,,,,
2013-11-20,107.75,,,,,
2013-11-21,107.6,,,,,
2013-11-22,107.6,,,,,
2013-11-23,107.6,,,,,
2013-11-25,107.95,,,,,
2013-11-26,108.1,,,,,
2013-11-27,108.2,,,,,
2013-11-28,108.2,,,,,
2013-11-29,108.45,,,,,
2013-11-30,108.45,,,,,
2013-12-02,108.45,,,,,
2013-12-03,108.4,,,,,
2013-12-04,108.45,,,,,
2013-12-05,108.5,,,,,
2013-12-06,108.35,,,,,
2013-12-07,108.35,,,,,
2013-12-09,108.15,,,,,
2013-12-10,108.05,,,,,
2013-12-11,107.11,,,,,
2013-12-12,107.28,,,,,
2013-12-13,107.15,,,,,
2013-12-14,107.15,,,,,
2013-12-16,107,,,,,
2013-12-17,106.75,,,,,
2013-12-18,106.3,,,,,
2013-12-19,106.35,,,,,
2013-12-20,106.2,,,,,
2013-12-21,106.2,,,,,
2013-12-23,105.85,,,,,
2013-12-24,105.1,,,,,
2013-12-25,105.1,,,,,
2013-12-26,105.55,,,,,
2013-12-27,105.5,,,,,
2013-12-28,105.5,,,,,
2013-12-30,105.65,,,,,
2013-12-31,105.35,,,,,
2014-01-01,105.6,,,,,
2014-01-02,105.51,,,,,
2014-01-03,105.2,,,,,
2014-01-04,105.1,,,,,
