Date,Actual Price,Predicted Price
2023-08-19,13474.7,13417.328525294137
2023-08-20,13474.7,13483.457723477142
2023-08-21,13518.5,13475.440487662572
2023-08-22,13592.1,13529.549866692329
2023-08-23,13727.7,13590.907283412165
2023-08-24,13823.9,13733.87603302509
2023-08-25,13918.8,13819.135664003004
2023-08-26,13919.2,13927.458457580347
2023-08-27,13981.8,13922.520310096854
2023-08-28,14032.2,14000.800693453286
2023-08-29,14190.0,14040.047908383167
2023-08-30,14256.6,14208.80289681899
2023-08-31,14168.2,14261.937614139142
2023-09-01,14309.1,14196.442690372358
2023-09-02,14302.2,14320.547693177854
2023-09-03,14302.2,14323.95229893066
2023-09-04,14310.3,14315.833585056005
2023-09-05,14288.0,14329.698754499903
2023-09-06,14191.4,14297.451668278974
2023-09-07,14092.2,14208.629488342543
2023-09-08,14090.2,14100.253413799623
2023-09-09,14200.2,14097.722904471882
2023-09-10,14139.8,14187.72267805033
2023-09-11,13931.6,14131.220240676977
2023-09-12,13863.0,13923.554974283588
2023-09-13,13569.8,13859.56320235085
2023-09-14,13696.5,13562.574962237853
2023-09-15,13748.7,13688.112479455978
2023-09-16,13727.0,13714.209065961777
2023-09-17,13727.0,13708.96429279245
2023-09-18,13787.5,13693.649010301273
2023-09-19,13776.5,13771.159078910972
2023-09-20,13709.8,13749.200166706189
2023-09-21,13541.5,13709.108533501725
2023-09-22,13579.1,13535.845626673676
2023-09-23,13578.8,13592.31097831981
2023-09-24,13313.4,13571.62167468167
2023-09-25,13398.3,13336.281281795891
2023-09-26,13304.2,13397.91028015038
2023-09-27,13134.3,13313.134268019407
2023-09-28,12934.0,13134.696101913425
2023-09-29,12802.4,12944.176559804171
2023-09-30,12879.1,12797.011158332167
2023-10-01,12879.1,12867.682519901238
2023-10-02,12633.3,12846.796383560459
2023-10-03,12552.6,12617.211528520533
2023-10-04,12492.7,12526.291318930122
2023-10-05,12431.6,12470.052105417006
2023-10-06,12500.3,12401.134129709893
