s_close,s_date
100.952,"Aug 12, 2015"
100.968,"Aug 13, 2015"
101.024,"Aug 17, 2015"
101.038,"Aug 18, 2015"
101.05,"Aug 19, 2015"
101.064,"Aug 20, 2015"
101.078,"Aug 21, 2015"
101.121,"Aug 24, 2015"
101.137,"Aug 25, 2015"
101.15,"Aug 26, 2015"
101.163,"Aug 27, 2015"
101.178,"Aug 28, 2015"
101.219,"Aug 31, 2015"
101.228,"Sep 01, 2015"
101.242,"Sep 02, 2015"
101.256,"Sep 03, 2015"
101.27,"Sep 04, 2015"
101.314,"Sep 07, 2015"
101.321,"Sep 08, 2015"
101.337,"Sep 09, 2015"
101.35,"Sep 10, 2015"
101.364,"Sep 11, 2015"
101.384,"Sep 14, 2015"
101.495,"Sep 15, 2015"
101.508,"Sep 16, 2015"
101.526,"Sep 17, 2015"
101.539,"Sep 18, 2015"
101.551,"Sep 21, 2015"
101.599,"Sep 22, 2015"
101.615,"Sep 23, 2015"
101.684,"Sep 28, 2015"
101.698,"Sep 29, 2015"
101.709,"Sep 30, 2015"
101.725,"Oct 01, 2015"
101.742,"Oct 02, 2015"
101.781,"Oct 05, 2015"
101.804,"Oct 06, 2015"
101.791,"Oct 07, 2015"
101.817,"Oct 08, 2015"
101.834,"Oct 09, 2015"
101.874,"Oct 12, 2015"
101.887,"Oct 13, 2015"
101.901,"Oct 14, 2015"
101.914,"Oct 15, 2015"
101.935,"Oct 16, 2015"
101.976,"Oct 19, 2015"
101.989,"Oct 20, 2015"
102.013,"Oct 21, 2015"
102.026,"Oct 22, 2015"
102.08,"Oct 26, 2015"
102.075,"Oct 27, 2015"
102.089,"Oct 28, 2015"
102.124,"Oct 29, 2015"
102.147,"Oct 30, 2015"
102.186,"Nov 02, 2015"
102.203,"Nov 03, 2015"
102.218,"Nov 04, 2015"
102.234,"Nov 05, 2015"
102.251,"Nov 06, 2015"
102.287,"Nov 09, 2015"
102.3,"Nov 10, 2015"
102.31,"Nov 11, 2015"
102.32,"Nov 12, 2015"
102.334,"Nov 13, 2015"
102.373,"Nov 16, 2015"
102.389,"Nov 17, 2015"
102.404,"Nov 18, 2015"
102.429,"Nov 19, 2015"
102.442,"Nov 20, 2015"
102.48,"Nov 23, 2015"
102.482,"Nov 24, 2015"
102.494,"Nov 25, 2015"
102.506,"Nov 26, 2015"
102.523,"Nov 27, 2015"
102.564,"Nov 30, 2015"
102.591,"Dec 01, 2015"
102.606,"Dec 02, 2015"
102.621,"Dec 03, 2015"
102.64,"Dec 04, 2015"
102.68,"Dec 07, 2015"
102.692,"Dec 08, 2015"
102.708,"Dec 09, 2015"
102.721,"Dec 10, 2015"
102.738,"Dec 11, 2015"
102.776,"Dec 14, 2015"
102.788,"Dec 15, 2015"
102.788,"Dec 16, 2015"
102.815,"Dec 17, 2015"
102.827,"Dec 18, 2015"
102.868,"Dec 21, 2015"
102.882,"Dec 22, 2015"
102.894,"Dec 23, 2015"
102.959,"Dec 28, 2015"
102.976,"Dec 29, 2015"
102.976,"Dec 30, 2015"
103.007,"Dec 31, 2015"
103.033,"Jan 01, 2016"
103.074,"Jan 04, 2016"
103.091,"Jan 05, 2016"
103.107,"Jan 06, 2016"
103.126,"Jan 07, 2016"
103.148,"Jan 08, 2016"
103.181,"Jan 11, 2016"
103.193,"Jan 12, 2016"
103.211,"Jan 13, 2016"
103.226,"Jan 14, 2016"
103.24,"Jan 15, 2016"
103.281,"Jan 18, 2016"
103.292,"Jan 19, 2016"
103.308,"Jan 20, 2016"
103.321,"Jan 21, 2016"
103.341,"Jan 22, 2016"
103.38,"Jan 25, 2016"
103.39,"Jan 26, 2016"
103.403,"Jan 27, 2016"
103.417,"Jan 28, 2016"
103.431,"Jan 29, 2016"
103.48,"Feb 01, 2016"
103.511,"Feb 02, 2016"
103.511,"Feb 03, 2016"
103.523,"Feb 04, 2016"
103.576,"Feb 08, 2016"
103.587,"Feb 09, 2016"
103.6,"Feb 10, 2016"
103.613,"Feb 11, 2016"
103.628,"Feb 12, 2016"
103.666,"Feb 15, 2016"
103.678,"Feb 16, 2016"
103.689,"Feb 17, 2016"
103.703,"Feb 18, 2016"
103.72,"Feb 19, 2016"
103.76,"Feb 22, 2016"
103.772,"Feb 23, 2016"
103.783,"Feb 24, 2016"
103.799,"Feb 25, 2016"
103.812,"Feb 26, 2016"
103.851,"Feb 29, 2016"
103.863,"Mar 01, 2016"
103.876,"Mar 02, 2016"
103.89,"Mar 03, 2016"
103.916,"Mar 04, 2016"
103.953,"Mar 07, 2016"
103.967,"Mar 08, 2016"
103.978,"Mar 09, 2016"
103.992,"Mar 10, 2016"
104.004,"Mar 11, 2016"
104.039,"Mar 14, 2016"
104.051,"Mar 15, 2016"
104.06,"Mar 16, 2016"
104.072,"Mar 17, 2016"
104.084,"Mar 18, 2016"
104.117,"Mar 21, 2016"
104.13,"Mar 22, 2016"
104.154,"Mar 24, 2016"
104.167,"Mar 25, 2016"
104.18,"Mar 28, 2016"
104.221,"Mar 29, 2016"
104.234,"Mar 30, 2016"
104.247,"Mar 31, 2016"
104.246,"Apr 01, 2016"
104.288,"Apr 04, 2016"
104.302,"Apr 05, 2016"
104.316,"Apr 06, 2016"
104.342,"Apr 07, 2016"
104.342,"Apr 08, 2016"
104.396,"Apr 11, 2016"
104.409,"Apr 12, 2016"
104.399,"Apr 13, 2016"
104.412,"Apr 14, 2016"
104.426,"Apr 15, 2016"
104.464,"Apr 18, 2016"
104.477,"Apr 19, 2016"
104.492,"Apr 20, 2016"
104.503,"Apr 21, 2016"
104.516,"Apr 22, 2016"
104.556,"Apr 25, 2016"
104.569,"Apr 26, 2016"
104.583,"Apr 27, 2016"
104.594,"Apr 28, 2016"
104.611,"Apr 29, 2016"
104.648,"May 02, 2016"
104.288,"May 03, 2016"
104.676,"May 04, 2016"
104.697,"May 05, 2016"
104.71,"May 06, 2016"
104.751,"May 09, 2016"
104.765,"May 10, 2016"
104.778,"May 11, 2016"
104.792,"May 12, 2016"
104.8,"May 13, 2016"
104.841,"May 16, 2016"
104.859,"May 17, 2016"
104.871,"May 18, 2016"
104.884,"May 19, 2016"
104.898,"May 20, 2016"
104.918,"May 23, 2016"
104.992,"May 24, 2016"
105.005,"May 25, 2016"
105.027,"May 26, 2016"
105.04,"May 27, 2016"
105.079,"May 30, 2016"
105.092,"May 31, 2016"
105.117,"Jun 01, 2016"
105.131,"Jun 02, 2016"
105.145,"Jun 03, 2016"
105.185,"Jun 06, 2016"
105.238,"Jun 07, 2016"
105.252,"Jun 08, 2016"
105.263,"Jun 09, 2016"
105.276,"Jun 10, 2016"
105.316,"Jun 13, 2016"
105.329,"Jun 14, 2016"
105.336,"Jun 15, 2016"
105.349,"Jun 16, 2016"
105.364,"Jun 17, 2016"
105.406,"Jun 20, 2016"
105.432,"Jun 21, 2016"
105.436,"Jun 22, 2016"
100.353,"Jun 23, 2016"
100.366,"Jun 24, 2016"
