Date,Silver Price (oz),Silver Price (gram)
7/1/2020,"3,024.82",97.25
7/2/2020,"3,014.52",96.919
7/3/2020,"3,025.15",97.261
7/5/2020,"3,015.43",96.948
7/6/2020,"3,045.43",97.913
7/7/2020,"3,053.35",98.168
7/8/2020,"3,124.38",100.45
7/9/2020,"3,119.98",100.31
7/10/2020,"3,115.11",100.15
7/12/2020,"3,123.01",100.41
7/13/2020,"3,193.76",102.68
7/14/2020,"3,222.03",103.59
7/15/2020,"3,246.55",104.38
7/16/2020,"3,200.56",102.9
7/17/2020,"3,238.62",104.12
7/20/2020,"3,338.67",107.34
7/21/2020,"3,762.67",120.97
7/22/2020,"3,831.47",123.18
7/23/2020,"3,791.86",121.91
7/24/2020,"3,812.00",122.56
7/26/2020,"3,871.22",124.46
7/27/2020,"4,097.67",131.74
7/28/2020,"4,037.74",129.82
7/29/2020,"4,045.74",130.07
7/30/2020,"3,925.51",126.21
7/31/2020,"4,088.91",131.46
8/2/2020,"4,111.26",132.18
8/3/2020,"4,050.99",130.24
8/4/2020,"4,399.57",141.45
8/5/2020,"4,519.36",145.3
8/6/2020,"4,875.93",156.76
8/7/2020,"4,750.73",152.74
8/9/2020,"4,747.20",152.63
8/10/2020,"4,894.48",157.36
8/11/2020,"4,200.62",135.05
8/12/2020,"4,319.40",138.87
8/13/2020,"4,619.93",148.53
8/14/2020,"4,464.35",143.53
8/16/2020,"4,427.28",142.34
8/17/2020,"4,592.25",147.64
8/18/2020,"4,696.02",150.98
8/19/2020,"4,495.55",144.54
8/20/2020,"4,629.75",148.85
8/21/2020,"4,513.78",145.12
8/23/2020,"4,479.58",144.02
8/24/2020,"4,489.84",144.35
8/25/2020,"4,466.39",143.6
8/26/2020,"4,623.75",148.66
8/27/2020,"4,511.73",145.06
8/28/2020,"4,602.09",147.96
8/30/2020,"4,680.91",150.49
8/31/2020,"4,656.23",149.7
9/1/2020,"4,679.35",150.44
9/2/2020,"4,558.68",146.56
9/3/2020,"4,402.05",141.53
9/4/2020,"4,466.54",143.6
9/6/2020,"4,450.04",143.07
9/7/2020,"4,451.47",143.12
9/8/2020,"4,427.89",142.36
9/9/2020,"4,487.37",144.27
9/10/2020,"4,465.48",143.57
9/11/2020,"4,439.75",142.74
9/13/2020,"4,450.00",143.07
9/14/2020,"4,514.32",145.14
9/15/2020,"4,510.60",145.02
9/16/2020,"4,516.09",145.2
9/17/2020,"4,498.17",144.62
9/18/2020,"4,456.37",143.28
9/20/2020,"4,441.37",142.79
9/21/2020,"4,158.42",133.7
9/22/2020,"4,063.82",130.66
9/23/2020,"3,784.77",121.68
9/24/2020,"3,852.64",123.87
9/25/2020,"3,792.55",121.93
9/27/2020,"3,809.90",122.49
9/28/2020,"3,946.05",126.87
9/29/2020,"4,026.88",129.47
9/30/2020,"3,869.88",124.42
10/1/2020,"3,931.47",126.4
10/2/2020,"3,910.14",125.71
10/5/2020,"4,010.05",128.93
10/6/2020,"3,827.09",123.04
10/7/2020,"3,896.89",125.29
10/8/2020,"3,916.18",125.91
10/9/2020,"4,118.75",132.42
10/12/2020,"4,124.34",132.6
10/13/2020,"3,961.83",127.38
10/14/2020,"3,961.17",127.35
10/15/2020,"3,953.02",127.09
10/16/2020,"3,931.22",126.39
10/19/2020,"3,968.29",127.58
10/20/2020,"4,019.84",129.24
10/21/2020,"4,051.78",130.27
10/22/2020,"3,995.86",128.47
10/23/2020,"3,978.85",127.92
10/26/2020,"3,913.35",125.82
10/27/2020,"3,909.97",125.71
10/28/2020,"3,765.11",121.05
10/29/2020,"3,741.29",120.29
10/30/2020,"3,793.84",121.97
11/2/2020,"3,855.11",123.94
11/3/2020,"3,902.18",125.46
11/4/2020,"3,825.26",122.98
11/5/2020,"4,009.64",128.91
11/6/2020,"4,075.03",131.02
11/9/2020,"3,852.87",123.87
11/10/2020,"3,843.09",123.56
11/11/2020,"3,842.60",123.54
11/12/2020,"3,842.25",123.53
11/13/2020,"3,906.97",125.61
11/16/2020,"3,916.51",125.92
11/17/2020,"3,873.33",124.53
11/18/2020,"3,864.58",124.25
11/19/2020,"3,807.16",122.4
11/20/2020,"3,882.91",124.84
11/23/2020,"3,794.01",121.98
11/24/2020,"3,726.73",119.82
11/25/2020,"3,722.11",119.67
11/26/2020,"3,694.99",118.8
11/27/2020,"3,616.44",116.27
11/30/2020,"3,613.79",116.19
12/1/2020,"3,803.69",122.29
12/2/2020,"3,852.95",123.88
12/3/2020,"3,854.38",123.92
12/4/2020,"3,872.41",124.5
12/7/2020,"3,932.00",126.42
12/8/2020,"3,937.34",126.59
12/9/2020,"3,832.34",123.21
12/10/2020,"3,850.23",123.79
12/11/2020,"3,835.59",123.32
12/14/2020,"3,824.61",122.96
12/15/2020,"3,930.76",126.38
12/16/2020,"4,067.63",130.78
12/17/2020,"4,152.74",133.51
12/18/2020,"4,131.14",132.82
12/21/2020,"4,212.96",135.45
12/22/2020,"4,081.44",131.22
12/23/2020,"4,105.92",132.01
12/24/2020,"4,138.20",133.05
12/25/2020,"4,138.46",133.05
12/28/2020,"4,238.28",136.26
12/29/2020,"4,204.20",135.17
12/30/2020,"4,278.01",137.54
12/31/2020,"4,225.99",135.87
1/1/2021,"4,247.78",136.57
1/4/2021,"4,350.95",139.89
1/5/2021,"4,431.68",142.48
1/6/2021,"4,380.72",140.84
1/7/2021,"4,360.11",140.18
1/8/2021,"4,074.35",130.99
1/11/2021,"4,020.49",129.26
1/12/2021,"4,105.71",132.0
1/13/2021,"4,065.38",130.71
1/14/2021,"4,100.46",131.83
1/15/2021,"3,970.19",127.64
1/18/2021,"4,015.27",129.09
1/19/2021,"4,054.97",130.37
1/20/2021,"4,149.50",133.41
1/21/2021,"4,165.01",133.91
1/22/2021,"4,094.40",131.64
1/25/2021,"4,074.18",130.99
1/26/2021,"4,090.19",131.5
1/27/2021,"4,043.13",129.99
1/28/2021,"4,245.67",136.5
1/29/2021,"4,325.94",139.08
2/1/2021,"4,566.83",146.83
2/2/2021,"4,299.05",138.22
2/3/2021,"4,307.22",138.48
2/4/2021,"4,220.75",135.7
2/5/2021,"4,305.34",138.42
2/8/2021,"4,361.19",140.22
2/9/2021,"4,351.35",139.9
2/10/2021,"4,318.33",138.84
2/11/2021,"4,304.51",138.39
2/12/2021,"4,346.61",139.75
2/15/2021,"4,398.81",141.43
2/16/2021,"4,328.88",139.18
2/17/2021,"4,379.79",140.81
2/18/2021,"4,275.20",137.45
2/19/2021,"4,337.37",139.45
2/22/2021,"4,488.20",144.3
2/23/2021,"4,395.43",141.32
2/24/2021,"4,438.37",142.7
2/25/2021,"4,357.38",140.09
2/26/2021,"4,225.75",135.86
3/1/2021,"4,188.83",134.67
3/2/2021,"4,217.40",135.59
3/3/2021,"4,087.02",131.4
3/4/2021,"3,984.24",128.1
3/5/2021,"3,963.15",127.42
3/8/2021,"3,956.71",127.21
3/9/2021,"4,073.51",130.97
3/10/2021,"4,111.89",132.2
3/11/2021,"4,099.38",131.8
3/12/2021,"4,069.16",130.83
3/15/2021,"4,118.09",132.4
3/16/2021,"4,063.23",130.64
3/17/2021,"4,115.43",132.31
3/18/2021,"4,051.31",130.25
3/19/2021,"4,093.44",131.61
3/22/2021,"4,017.45",129.16
3/23/2021,"3,911.24",125.75
3/24/2021,"3,897.22",125.3
3/25/2021,"3,886.97",124.97
3/26/2021,"3,884.86",124.9
3/29/2021,"3,797.52",122.09
3/30/2021,"3,675.81",118.18
3/31/2021,"3,729.39",119.9
4/1/2021,"3,815.58",122.67
4/2/2021,"3,833.37",123.25
4/5/2021,"3,786.74",121.75
4/6/2021,"3,855.23",123.95
4/7/2021,"3,852.92",123.87
4/8/2021,"3,882.34",124.82
4/9/2021,"3,856.83",124.0
4/12/2021,"3,785.18",121.7
4/13/2021,"3,877.82",124.67
4/14/2021,"3,885.63",124.93
4/15/2021,"3,946.48",126.88
4/16/2021,"3,966.68",127.53
4/19/2021,"3,959.69",127.31
4/20/2021,"3,941.58",126.72
4/21/2021,"4,064.90",130.69
4/22/2021,"4,011.62",128.98
4/23/2021,"3,989.69",128.27
4/26/2021,"4,036.23",129.77
4/27/2021,"4,048.99",130.18
4/28/2021,"4,044.58",130.04
4/29/2021,"4,007.92",128.86
4/30/2021,"3,985.83",128.15
5/3/2021,"4,118.94",132.43
5/4/2021,"4,061.93",130.59
5/5/2021,"4,043.87",130.01
5/6/2021,"4,184.32",134.53
5/7/2021,"4,190.92",134.74
5/10/2021,"4,160.00",133.75
5/11/2021,"4,203.64",135.15
5/12/2021,"4,124.94",132.62
5/13/2021,"4,117.75",132.39
5/14/2021,"4,175.00",134.23
5/17/2021,"4,311.27",138.61
5/18/2021,"4,305.09",138.41
5/19/2021,"4,229.27",135.97
5/20/2021,"4,250.06",136.64
5/21/2021,"4,229.08",135.97
5/24/2021,"4,258.54",136.92
5/25/2021,"4,318.85",138.85
5/26/2021,"4,292.75",138.02
5/27/2021,"4,330.24",139.22
5/28/2021,"4,316.82",138.79
5/31/2021,"4,329.63",139.2
6/1/2021,"4,300.03",138.25
6/2/2021,"4,363.70",140.3
6/3/2021,"4,246.19",136.52
6/4/2021,"4,295.10",138.09
6/7/2021,"4,326.76",139.11
6/8/2021,"4,297.84",138.18
6/9/2021,"4,333.28",139.32
6/10/2021,"4,355.79",140.04
6/11/2021,"4,375.61",140.68
6/14/2021,"4,342.07",139.6
6/15/2021,"4,311.85",138.63
6/16/2021,"4,249.49",136.62
6/17/2021,"4,087.81",131.43
6/18/2021,"4,047.04",130.12
6/21/2021,"4,087.95",131.43
6/22/2021,"4,067.05",130.76
6/23/2021,"4,093.68",131.61
6/24/2021,"4,094.10",131.63
6/25/2021,"4,114.93",132.3
6/28/2021,"4,121.85",132.52
6/29/2021,"4,073.78",130.98
6/30/2021,"4,113.55",132.25
7/1/2021,"4,110.19",132.15
7/2/2021,"4,181.34",134.43
7/5/2021,"4,177.66",134.31
7/6/2021,"4,147.53",133.35
7/7/2021,"4,154.20",133.56
7/8/2021,"4,128.23",132.73
7/9/2021,"4,160.33",133.76
7/12/2021,"4,190.67",134.73
7/13/2021,"4,146.00",133.3
7/14/2021,"4,180.89",134.42
7/15/2021,"4,197.68",134.96
7/16/2021,"4,094.99",131.66
7/19/2021,"4,040.77",129.91
7/20/2021,"4,017.23",129.16
7/21/2021,"4,065.01",130.69
7/22/2021,"4,089.45",131.48
7/23/2021,"4,047.82",130.14
7/26/2021,"4,077.53",131.1
7/27/2021,"4,001.81",128.66
7/28/2021,"4,057.91",130.46
7/29/2021,"4,142.74",133.19
7/30/2021,"4,145.70",133.29
8/2/2021,"4,150.80",133.45
8/3/2021,"4,203.12",135.13
8/4/2021,"4,140.84",133.13
8/5/2021,"4,121.19",132.5
8/6/2021,"3,995.06",128.44
8/9/2021,"3,856.06",123.98
8/10/2021,"3,832.95",123.23
8/11/2021,"3,849.80",123.77
8/12/2021,"3,815.38",122.67
8/13/2021,"3,903.37",125.5
8/16/2021,"3,932.46",126.43
8/17/2021,"3,893.48",125.18
8/18/2021,"3,861.46",124.15
8/19/2021,"3,814.23",122.63
8/20/2021,"3,788.93",121.82
8/23/2021,"3,879.97",124.74
8/24/2021,"3,937.20",126.58
8/25/2021,"3,959.76",127.31
8/26/2021,"3,927.95",126.29
8/27/2021,"4,001.31",128.65
8/30/2021,"4,003.33",128.71
8/31/2021,"3,987.96",128.22
9/1/2021,"4,037.31",129.8
9/2/2021,"3,997.66",128.53
9/3/2021,"4,131.89",132.84
9/6/2021,"4,125.00",132.62
9/7/2021,"4,087.19",131.41
9/8/2021,"4,023.60",129.36
9/9/2021,"4,041.54",129.94
9/10/2021,"3,992.81",128.37
9/13/2021,"3,994.07",128.41
9/14/2021,"4,018.70",129.2
9/15/2021,"4,053.57",130.33
9/16/2021,"3,858.60",124.06
9/17/2021,"3,765.44",121.06
9/20/2021,"3,761.67",120.94
9/21/2021,"3,802.49",122.25
9/22/2021,"3,823.18",122.92
9/23/2021,"3,812.68",122.58
9/24/2021,"3,792.91",121.94
9/27/2021,"3,839.98",123.46
9/28/2021,"3,828.21",123.08
9/29/2021,"3,676.63",118.21
9/30/2021,"3,776.28",121.41
10/1/2021,"3,847.42",123.7
10/4/2021,"3,864.11",124.23
10/5/2021,"3,867.19",124.33
10/6/2021,"3,871.91",124.48
10/7/2021,"3,864.15",124.24
10/8/2021,"3,864.04",124.23
10/11/2021,"3,861.38",124.15
10/12/2021,"3,857.65",124.03
10/13/2021,"3,944.06",126.8
10/14/2021,"4,008.79",128.89
10/15/2021,"3,991.70",128.34
10/18/2021,"3,988.24",128.22
10/19/2021,"4,079.81",131.17
10/20/2021,"4,211.85",135.41
10/21/2021,"4,185.80",134.58
10/22/2021,"4,215.17",135.52
10/25/2021,"4,283.40",137.71
10/26/2021,"4,228.88",135.96
10/27/2021,"4,185.28",134.56
10/28/2021,"4,142.98",133.2
10/29/2021,"4,109.21",132.11
11/1/2021,"4,124.56",132.61
11/2/2021,"4,011.18",128.96
11/3/2021,"4,014.58",129.07
11/4/2021,"4,043.67",130.01
11/5/2021,"4,110.82",132.17
11/8/2021,"4,164.44",133.89
11/9/2021,"4,165.60",133.93
11/10/2021,"4,223.69",135.79
11/11/2021,"4,325.64",139.07
11/12/2021,"4,371.21",140.54
11/15/2021,"4,383.43",140.93
11/16/2021,"4,334.77",139.37
11/17/2021,"4,387.58",141.06
11/18/2021,"4,324.35",139.03
11/19/2021,"4,307.43",138.49
11/22/2021,"4,245.85",136.51
11/23/2021,"4,137.79",133.03
11/24/2021,"4,127.65",132.71
11/25/2021,"4,132.31",132.86
11/26/2021,"4,044.28",130.03
11/29/2021,"4,045.63",130.07
11/30/2021,"4,020.00",129.25
12/1/2021,"3,923.22",126.13
12/2/2021,"3,943.93",126.8
12/3/2021,"3,956.89",127.22
12/6/2021,"3,949.14",126.97
12/7/2021,"3,981.21",128.0
12/8/2021,"3,982.04",128.03
12/9/2021,"3,910.14",125.71
12/10/2021,"3,921.69",126.09
12/13/2021,"3,971.51",127.69
12/14/2021,"3,914.58",125.86
12/15/2021,"3,934.46",126.5
12/16/2021,"3,999.09",128.57
12/17/2021,"3,982.54",128.04
12/20/2021,"3,965.80",127.5
12/21/2021,"4,006.07",128.8
12/22/2021,"4,063.38",130.64
12/23/2021,"4,080.78",131.2
12/24/2021,"4,072.25",130.93
12/27/2021,"4,041.61",129.94
12/28/2021,"4,106.04",132.01
12/29/2021,"4,073.05",130.95
12/30/2021,"4,117.90",132.39
12/31/2021,"4,155.99",133.62
1/3/2022,"4,045.62",130.07
1/4/2022,"4,074.30",130.99
1/5/2022,"4,024.08",129.38
1/6/2022,"3,923.27",126.14
1/7/2022,"3,959.48",127.3
1/10/2022,"3,976.08",127.83
1/11/2022,"4,019.62",129.23
1/12/2022,"4,074.15",130.99
1/13/2022,"4,067.79",130.78
1/14/2022,"4,044.40",130.03
1/17/2022,"4,051.45",130.26
1/18/2022,"4,131.85",132.84
1/19/2022,"4,245.96",136.51
1/20/2022,"4,304.16",138.38
1/21/2022,"4,285.35",137.78
1/24/2022,"4,226.24",135.88
1/25/2022,"4,214.16",135.49
1/26/2022,"4,173.30",134.17
1/27/2022,"4,024.72",129.4
1/28/2022,"3,976.06",127.83
1/31/2022,"3,973.17",127.74
2/1/2022,"3,992.95",128.38
2/2/2022,"3,987.53",128.2
2/3/2022,"3,945.65",126.86
2/4/2022,"3,948.18",126.94
2/7/2022,"4,022.41",129.32
2/8/2022,"4,044.17",130.02
2/9/2022,"4,071.74",130.91
2/10/2022,"4,052.56",130.29
2/11/2022,"4,121.21",132.5
2/14/2022,"4,190.45",134.73
2/15/2022,"4,109.21",132.11
2/16/2022,"4,153.89",133.55
2/17/2022,"4,191.42",134.76
2/18/2022,"4,197.87",134.96
2/21/2022,"4,233.77",136.12
2/22/2022,"4,250.10",136.64
2/23/2022,"4,332.72",139.3
2/24/2022,"4,268.68",137.24
2/25/2022,"4,250.07",136.64
2/28/2022,"4,333.50",139.33
3/1/2022,"4,505.96",144.87
3/2/2022,"4,485.99",144.23
3/3/2022,"4,486.24",144.24
3/4/2022,"4,603.18",148.0
3/7/2022,"4,572.79",147.02
3/8/2022,"4,707.93",151.36
3/9/2022,"4,591.62",147.62
3/10/2022,"4,634.66",149.01
3/11/2022,"4,614.03",148.34
3/14/2022,"4,491.91",144.42
3/15/2022,"4,471.43",143.76
3/16/2022,"4,518.65",145.28
3/17/2022,"4,564.01",146.74
3/18/2022,"4,466.37",143.6
3/21/2022,"4,579.59",147.24
3/22/2022,"4,489.24",144.33
3/23/2022,"4,577.19",147.16
3/24/2022,"4,656.26",149.7
3/25/2022,"4,632.72",148.95
3/28/2022,"4,547.44",146.2
3/29/2022,"4,513.57",145.11
3/30/2022,"4,545.96",146.16
3/31/2022,"4,522.64",145.41
4/1/2022,"4,526.38",145.53
4/4/2022,"4,513.82",145.12
4/5/2022,"4,480.12",144.04
4/6/2022,"4,542.75",146.05
4/7/2022,"4,583.90",147.38
4/8/2022,"4,615.80",148.4
4/11/2022,"4,592.44",147.65
4/12/2022,"4,623.62",148.65
4/13/2022,"4,660.66",149.84
4/14/2022,"4,651.59",149.55
4/15/2022,"4,667.18",150.05
4/18/2022,"4,720.21",151.76
4/19/2022,"4,620.56",148.55
4/20/2022,"4,673.72",150.26
4/21/2022,"4,627.47",148.78
4/22/2022,"4,528.18",145.58
4/25/2022,"4,416.29",141.99
4/26/2022,"4,382.68",140.91
4/27/2022,"4,366.66",140.39
4/28/2022,"4,364.69",140.33
4/29/2022,"4,363.02",140.27
5/2/2022,"4,204.90",135.19
5/3/2022,"4,195.86",134.9
5/4/2022,"4,271.80",137.34
5/5/2022,"4,176.78",134.29
5/6/2022,"4,151.69",133.48
5/9/2022,"4,104.56",131.96
5/10/2022,"4,014.38",129.07
5/11/2022,"4,097.91",131.75
5/12/2022,"3,992.86",128.37
5/13/2022,"4,047.83",130.14
5/16/2022,"4,186.70",134.61
5/17/2022,"4,239.88",136.32
5/18/2022,"4,245.10",136.48
5/19/2022,"4,400.84",141.49
5/20/2022,"4,359.78",140.17
5/23/2022,"4,381.57",140.87
5/24/2022,"4,446.59",142.96
5/25/2022,"4,456.86",143.29
5/26/2022,"4,458.22",143.33
5/27/2022,"4,425.31",142.28
5/30/2022,"4,366.90",140.4
5/31/2022,"4,285.43",137.78
6/1/2022,"4,313.73",138.69
6/2/2022,"4,411.20",141.82
6/3/2022,"4,333.36",139.32
6/6/2022,"4,414.61",141.93
6/7/2022,"4,485.20",144.2
6/8/2022,"4,415.25",141.95
6/9/2022,"4,362.31",140.25
6/10/2022,"4,421.77",142.16
6/13/2022,"4,305.59",138.43
6/14/2022,"4,342.81",139.62
6/15/2022,"4,472.54",143.8
6/16/2022,"4,561.04",146.64
6/17/2022,"4,535.55",145.82
6/20/2022,"4,544.05",146.09
6/21/2022,"4,596.67",147.79
6/22/2022,"4,525.01",145.48
6/23/2022,"4,404.03",141.59
6/24/2022,"4,407.65",141.71
6/27/2022,"4,387.42",141.06
6/28/2022,"4,290.61",137.95
6/29/2022,"4,255.58",136.82
6/30/2022,"4,137.23",133.02
7/1/2022,"4,064.82",130.69
7/4/2022,"4,087.75",131.42
7/5/2022,"3,963.68",127.44
7/6/2022,"3,999.96",128.6
7/7/2022,"3,990.80",128.31
7/8/2022,"3,990.15",128.29
7/11/2022,"3,980.86",127.99
7/12/2022,"3,924.16",126.16
7/13/2022,"4,052.89",130.3
7/14/2022,"3,868.61",124.38
7/15/2022,"3,943.07",126.77
7/18/2022,"4,031.78",129.62
7/19/2022,"4,149.22",133.4
7/20/2022,"4,203.25",135.14
7/21/2022,"4,274.67",137.43
7/22/2022,"4,250.92",136.67
7/25/2022,"4,233.01",136.09
7/26/2022,"4,335.74",139.4
7/27/2022,"4,520.01",145.32
7/28/2022,"4,782.70",153.77
7/29/2022,"4,865.82",156.44
8/1/2022,"4,862.80",156.34
8/2/2022,"4,756.08",152.91
8/3/2022,"4,614.13",148.35
8/4/2022,"4,552.99",146.38
8/5/2022,"4,463.31",143.5
8/8/2022,"4,634.80",149.01
8/9/2022,"4,603.43",148.0
8/10/2022,"4,553.00",146.38
8/11/2022,"4,460.07",143.39
8/12/2022,"4,548.18",146.23
8/15/2022,"4,328.35",139.16
8/16/2022,"4,304.50",138.39
8/17/2022,"4,268.09",137.22
8/18/2022,"4,200.84",135.06
8/19/2022,"4,094.79",131.65
8/22/2022,"4,100.31",131.83
8/23/2022,"4,164.83",133.9
8/24/2022,"4,185.69",134.57
8/25/2022,"4,231.98",136.06
8/26/2022,"4,175.66",134.25
8/29/2022,"4,562.27",146.68
8/30/2022,"4,069.86",130.85
8/31/2022,"3,925.25",126.2
9/1/2022,"3,890.60",125.09
9/2/2022,"3,960.56",127.33
9/5/2022,"3,985.93",128.15
9/6/2022,"3,997.37",128.52
9/7/2022,"4,137.79",133.03
9/8/2022,"4,154.37",133.57
9/9/2022,"4,238.07",136.26
9/12/2022,"4,567.06",146.83
9/13/2022,"4,482.57",144.12
9/14/2022,"4,617.28",148.45
9/15/2022,"4,545.15",146.13
9/16/2022,"4,646.58",149.39
9/19/2022,"4,660.38",149.83
9/20/2022,"4,614.50",148.36
9/21/2022,"4,704.92",151.27
9/22/2022,"4,706.19",151.31
9/23/2022,"4,526.94",145.54
9/26/2022,"4,351.62",139.91
9/27/2022,"4,328.22",139.16
9/28/2022,"4,406.53",141.67
9/29/2022,"4,334.95",139.37
9/30/2022,"4,341.08",139.57
10/3/2022,"4,646.39",149.38
10/4/2022,"4,588.06",147.51
10/5/2022,"4,644.12",149.31
10/6/2022,"4,585.82",147.44
10/7/2022,"4,488.98",144.32
10/10/2022,"4,299.48",138.23
10/11/2022,"4,170.70",134.09
10/12/2022,"4,154.30",133.56
10/13/2022,"4,125.12",132.63
10/14/2022,"3,988.74",128.24
10/17/2022,"4,091.95",131.56
10/18/2022,"4,117.55",132.38
10/19/2022,"4,082.33",131.25
10/20/2022,"4,119.86",132.46
10/21/2022,"4,286.55",137.82
10/24/2022,"4,226.10",135.87
10/25/2022,"4,255.12",136.81
10/26/2022,"4,277.40",137.52
10/27/2022,"4,340.30",139.54
10/28/2022,"4,263.67",137.08
10/31/2022,"4,227.36",135.91
11/1/2022,"4,339.52",139.52
11/2/2022,"4,272.07",137.35
11/3/2022,"4,315.43",138.74
11/4/2022,"4,562.89",146.7
11/7/2022,"4,611.73",148.27
11/8/2022,"4,730.77",152.1
11/9/2022,"4,669.45",150.13
11/10/2022,"4,805.19",154.49
11/11/2022,"4,809.96",154.64
11/14/2022,"4,871.57",156.62
11/15/2022,"4,787.47",153.92
11/16/2022,"4,777.72",153.61
11/17/2022,"4,668.42",150.09
11/18/2022,"4,658.88",149.79
11/21/2022,"4,675.88",150.33
11/22/2022,"4,727.78",152.0
11/23/2022,"4,826.25",155.17
11/24/2022,"4,829.63",155.28
11/25/2022,"4,827.59",155.21
11/28/2022,"4,702.38",151.19
11/29/2022,"4,770.36",153.37
11/30/2022,"4,979.83",160.11
12/1/2022,"5,098.03",163.91
12/2/2022,"5,179.44",166.52
12/5/2022,"4,998.17",160.69
12/6/2022,"4,981.16",160.15
12/7/2022,"5,104.72",164.12
12/8/2022,"5,182.26",166.61
12/9/2022,"5,274.78",169.59
12/12/2022,"5,254.41",168.93
12/13/2022,"5,341.89",171.75
12/14/2022,"5,392.59",173.38
12/15/2022,"5,197.58",167.11
12/16/2022,"5,227.57",168.07
12/19/2022,"5,175.96",166.41
12/20/2022,"5,446.97",175.12
12/21/2022,"5,420.01",174.26
12/22/2022,"5,334.59",171.51
12/23/2022,"5,354.16",172.14
12/26/2022,"5,368.69",172.61
12/27/2022,"5,451.29",175.26
12/28/2022,"5,338.65",171.64
12/29/2022,"5,424.70",174.41
12/30/2022,"5,426.87",174.48
1/2/2023,"5,448.13",175.16
1/3/2023,"5,441.93",174.96
1/4/2023,"5,395.11",173.46
1/5/2023,"5,279.18",169.73
1/6/2023,"5,417.87",174.19
1/9/2023,"5,391.51",173.34
1/10/2023,"5,396.36",173.5
1/11/2023,"5,353.35",172.11
1/12/2023,"5,430.99",174.61
1/13/2023,"5,557.48",178.68
1/16/2023,"5,557.86",178.69
1/17/2023,"5,486.15",176.38
1/18/2023,"5,367.76",172.58
1/19/2023,"5,475.79",176.05
1/20/2023,"5,501.16",176.87
1/23/2023,"5,420.08",174.26
1/24/2023,"5,479.86",176.18
1/25/2023,"5,525.55",177.65
1/26/2023,"5,799.02",186.44
1/27/2023,"5,913.42",190.12
1/30/2023,"6,267.72",201.51
1/31/2023,"6,359.39",204.46
2/1/2023,"6,426.66",206.62
2/2/2023,"6,342.35",203.91
2/3/2023,"6,040.89",194.22
2/6/2023,"6,129.65",197.07
2/7/2023,"6,104.89",196.28
2/8/2023,"6,125.88",196.95
2/9/2023,"5,936.08",190.85
2/10/2023,"5,976.12",192.14
2/13/2023,"5,873.86",188.85
2/14/2023,"5,843.87",187.88
2/15/2023,"5,752.46",184.95
2/16/2023,"5,701.77",183.32
2/17/2023,"5,727.95",184.16
2/20/2023,"5,710.35",183.59
2/21/2023,"5,734.79",184.38
2/22/2023,"5,632.03",181.07
2/23/2023,"5,562.66",178.84
2/24/2023,"5,402.14",173.68
2/27/2023,"5,335.23",171.53
2/28/2023,"5,467.43",175.78
3/1/2023,"5,502.38",176.91
3/2/2023,"5,822.11",187.19
3/3/2023,"5,928.58",190.61
3/6/2023,"5,780.19",185.84
3/7/2023,"5,561.69",178.81
3/8/2023,"5,578.69",179.36
3/9/2023,"5,544.66",178.27
3/10/2023,"5,733.08",184.32
3/13/2023,"6,146.59",197.62
3/14/2023,"6,113.56",196.56
3/15/2023,"6,157.89",197.98
3/16/2023,"6,124.81",196.92
3/17/2023,"6,367.20",204.71
3/20/2023,"6,354.39",204.3
3/21/2023,"6,307.77",202.8
3/22/2023,"6,503.22",209.08
3/23/2023,"6,526.99",209.85
3/24/2023,"6,577.64",211.48
3/27/2023,"6,540.00",210.27
3/28/2023,"6,607.55",212.44
3/29/2023,"6,613.18",212.62
3/30/2023,"6,783.23",218.09
3/31/2023,"6,840.86",219.94
4/3/2023,"6,837.89",219.84
4/4/2023,"7,185.73",231.03
4/5/2023,"7,195.41",231.34
4/6/2023,"7,187.61",231.09
4/7/2023,"7,093.18",228.05
4/10/2023,"7,071.64",227.36
4/11/2023,"7,228.81",232.41
4/12/2023,"7,354.67",236.46
4/13/2023,"7,302.65",234.79
4/14/2023,"7,223.46",232.24
4/17/2023,"7,068.11",227.24
4/18/2023,"7,152.58",229.96
4/19/2023,"7,094.94",228.11
4/20/2023,"7,167.37",230.44
4/21/2023,"7,110.46",228.61
4/24/2023,"7,047.08",226.57
4/25/2023,"7,092.41",228.03
4/26/2023,"7,004.81",225.21
4/27/2023,"7,074.61",227.45
4/28/2023,"7,106.68",228.49
5/1/2023,"7,081.11",227.66
5/2/2023,"7,196.34",231.37
5/3/2023,"7,256.55",233.3
5/4/2023,"7,391.28",237.64
5/5/2023,"7,284.30",234.2
5/8/2023,"7,248.88",233.06
5/9/2023,"7,295.78",234.56
5/10/2023,"7,223.74",232.25
5/11/2023,"7,150.29",229.89
5/12/2023,"7,088.21",227.89
5/15/2023,"6,863.21",220.66
5/16/2023,"6,777.25",217.89
5/17/2023,"6,771.73",217.72
5/18/2023,"6,710.30",215.74
5/19/2023,"6,813.99",219.07
5/22/2023,"6,773.00",217.76
5/23/2023,"6,728.98",216.34
5/24/2023,"6,612.33",212.59
5/25/2023,"6,492.99",208.75
5/26/2023,"6,656.38",214.01
5/29/2023,"6,607.56",212.44
5/30/2023,"6,631.00",213.19
5/31/2023,"6,712.10",215.8
6/1/2023,"6,810.51",218.96
6/2/2023,"6,748.17",216.96
6/5/2023,"6,731.53",216.42
